season,sleeper_id,player_name,position,team,total_pts,pos_rank
2025,SEA,Seattle Seahawks,DEF,SEA,440.6,1
2025,HOU,Houston Texans,DEF,HOU,425.18,2
2025,4034,Christian McCaffrey,RB,SF,409.3,1
2025,6813,Jonathan Taylor,RB,IND,400.0,2
2025,DEN,Denver Broncos,DEF,DEN,392.28,3
2025,9509,Bijan Robinson,RB,ATL,391.1,3
2025,JAX,Jacksonville Jaguars,DEF,JAX,389.38,4
2025,9221,Jahmyr Gibbs,RB,DET,376.5,4
2025,MIN,Minnesota Vikings,DEF,MIN,375.56,5
2025,CLE,Cleveland Browns,DEF,CLE,373.06,6
2025,4984,Josh Allen,QB,BUF,365.3,1
2025,LAR,Los Angeles Rams,DEF,LAR,364.22,7
2025,8138,James Cook,RB,BUF,360.8,5
2025,421,Matthew Stafford,QB,LAR,355.05,2
2025,PHI,Philadelphia Eagles,DEF,PHI,351.5,8
2025,NE,New England Patriots,DEF,NE,348.36,9
2025,NO,New Orleans Saints,DEF,NO,347.76,10
2025,LAC,Los Angeles Chargers,DEF,LAC,345.86,11
2025,9488,Jaxon Smith-Njigba,WR,SEA,345.7,1
2025,ATL,Atlanta Falcons,DEF,ATL,344.66,12
2025,8130,Trey McBride,TE,ARI,344.3,1
2025,3198,Derrick Henry,RB,BAL,343.0,6
2025,PIT,Pittsburgh Steelers,DEF,PIT,340.04,13
2025,11564,Drake Maye,QB,NE,338.0,3
2025,9493,Puka Nacua,WR,LAR,336.1,2
2025,9226,De'Von Achane,RB,MIA,334.9,7
2025,BUF,Buffalo Bills,DEF,BUF,334.64,14
2025,CHI,Chicago Bears,DEF,CHI,331.22,15
2025,3294,Dak Prescott,QB,DAL,325.4,4
2025,DET,Detroit Lions,DEF,DET,317.18,16
2025,7523,Trevor Lawrence,QB,JAX,308.65,5
2025,TB,Tampa Bay Buccaneers,DEF,TB,307.0,17
2025,11560,Caleb Williams,QB,CHI,304.5,6
2025,KC,Kansas City Chiefs,DEF,KC,303.74,18
2025,IND,Indianapolis Colts,DEF,IND,302.92,19
2025,11563,Bo Nix,QB,DEN,302.15,7
2025,3163,Jared Goff,QB,DET,294.6,8
2025,BAL,Baltimore Ravens,DEF,BAL,293.46,20
2025,6904,Jalen Hurts,QB,PHI,290.27,9
2025,7547,Amon-Ra St. Brown,WR,DET,286.1,3
2025,7564,Ja'Marr Chase,WR,CIN,283.4,4
2025,9224,Chase Brown,RB,CIN,280.9,8
2025,CAR,Carolina Panthers,DEF,CAR,277.0,21
2025,MIA,Miami Dolphins,DEF,MIA,274.9,22
2025,7543,Travis Etienne,RB,NO,273.3,9
2025,8150,Kyren Williams,RB,LAR,271.92,10
2025,GB,Green Bay Packers,DEF,GB,271.7,23
2025,4046,Patrick Mahomes,QB,KC,267.45,10
2025,8137,George Pickens,WR,DAL,267.1,5
2025,LV,Las Vegas Raiders,DEF,LV,265.92,24
2025,6797,Justin Herbert,QB,LAC,264.05,11
2025,ARI,Arizona Cardinals,DEF,ARI,262.94,25
2025,4866,Saquon Barkley,RB,PHI,258.6,11
2025,7588,Javonte Williams,RB,DAL,257.5,12
2025,NYG,New York Giants,DEF,NYG,257.36,26
2025,CIN,Cincinnati Bengals,DEF,CIN,257.02,27
2025,12527,Ashton Jeanty,RB,LV,253.7,13
2025,TEN,Tennessee Titans,DEF,TEN,251.52,28
2025,4892,Baker Mayfield,QB,TB,249.85,12
2025,7021,Rico Dowdle,RB,PIT,246.88,14
2025,6790,D'Andre Swift,RB,CHI,244.5,15
2025,4943,Sam Darnold,QB,SEA,242.6,13
2025,5850,Josh Jacobs,RB,GB,240.9,16
2025,WAS,Washington Commanders,DEF,WAS,237.72,29
2025,6804,Jordan Love,QB,GB,237.55,14
2025,6949,Jordyn Brooks,LB,MIA,235.8,1
2025,8228,Jaylen Warren,RB,PIT,234.9,17
2025,7553,Kyle Pitts,TE,ATL,233.0,2
2025,SF,San Francisco 49ers,DEF,SF,230.84,30
2025,8155,Breece Hall,RB,NYJ,230.4,18
2025,12529,TreVeyon Henderson,RB,NE,227.56,19
2025,8144,Chris Olave,WR,NO,227.4,6
2025,10880,Jack Campbell,LB,DET,227.05,2
2025,5870,Daniel Jones,QB,IND,226.35,15
2025,6119,Devin White,LB,,225.75,3
2025,1233,Bobby Wagner,LB,,221.93,4
2025,7567,Kenny Gainwell,RB,TB,221.22,20
2025,12508,Jaxson Dart,QB,NYG,216.8,16
2025,DAL,Dallas Cowboys,DEF,DAL,216.16,31
2025,9997,Zay Flowers,WR,BAL,214.7,7
2025,1466,Travis Kelce,TE,KC,210.2,3
2025,12489,RJ Harvey,RB,DEN,209.92,21
2025,2747,Jason Myers,K,SEA,209.0,1
2025,8151,Kenneth Walker,RB,KC,207.9,22
2025,8148,Jameson Williams,WR,DET,207.5,8
2025,NYJ,New York Jets,DEF,NYJ,206.44,32
2025,11742,Cedric Gray,LB,TEN,205.47,5
2025,96,Aaron Rodgers,QB,PIT,205.1,17
2025,5967,Tony Pollard,RB,TEN,204.2,23
2025,3257,Jacoby Brissett,QB,ARI,203.4,18
2025,12518,Tyler Warren,TE,IND,203.3,4
2025,7569,Nico Collins,WR,HOU,203.3,9
2025,3451,Ka'imi Fairbairn,K,HOU,203.0,2
2025,9758,C.J. Stroud,QB,HOU,202.75,19
2025,9228,Bryce Young,QB,CAR,201.75,20
2025,8289,Aidan Hutchinson,DL,DET,200.7,1
2025,5859,A.J. Brown,WR,NE,199.0,10
2025,12506,Harold Fannin,TE,CLE,198.9,5
2025,5022,Dallas Goedert,TE,PHI,198.6,6
2025,11533,Brandon Aubrey,K,DAL,197.7,3
2025,11604,Brock Bowers,TE,LV,197.5,7
2025,4881,Lamar Jackson,QB,BAL,196.05,21
2025,3214,Hunter Henry,TE,NE,195.3,8
2025,2133,Davante Adams,WR,LAR,194.9,11
2025,8110,Jake Ferguson,TE,DAL,194.0,9
2025,10232,Michael Wilson,WR,ARI,193.8,12
2025,5843,Devin Bush,LB,CHI,193.6,6
2025,7648,Nick Bolton,LB,KC,192.5,7
2025,9753,Zach Charbonnet,RB,SEA,192.3,24
2025,7002,Juwan Johnson,TE,NO,191.7,10
2025,8112,Drake London,WR,ATL,190.6,13
2025,6786,CeeDee Lamb,WR,DAL,190.0,14
2025,7841,Jamien Sherwood,LB,NYJ,190.0,8
2025,5001,Dalton Schultz,TE,HOU,190.0,11
2025,5045,Courtland Sutton,WR,DEN,189.3,15
2025,8659,Nate Landman,LB,LAR,188.25,9
2025,6315,Tyrel Dodson,LB,MIA,188.15,10
2025,5332,Foyesade Oluokun,LB,JAX,187.5,11
2025,2449,Stefon Diggs,WR,,187.3,16
2025,12526,Tetairoa McMillan,WR,CAR,186.4,17
2025,6801,Tee Higgins,WR,CIN,185.7,18
2025,5944,Bobby Okereke,LB,,184.35,12
2025,12578,Carson Schwesinger,LB,CLE,184.15,13
2025,12512,Quinshon Judkins,RB,CLE,183.7,25
2025,10917,Byron Young,LB,LAR,183.0,14
2025,12517,Colston Loveland,TE,CHI,182.4,12
2025,8126,Wan'Dale Robinson,WR,TEN,182.14,19
2025,9487,Parker Washington,WR,JAX,181.24,20
2025,7136,Kam Curl,DB,LAR,180.0,1
2025,7611,Rhamondre Stevenson,RB,NE,179.7,26
2025,8183,Brock Purdy,QB,SF,179.45,22
2025,7672,Ernest Jones,LB,SEA,179.0,15
2025,4217,George Kittle,TE,SF,177.9,13
2025,12540,Chimere Dike,WR,TEN,177.84,21
2025,6815,Zack Baun,LB,PHI,177.75,16
2025,12514,Emeka Egbuka,WR,TB,175.6,22
2025,8142,Alec Pierce,WR,IND,175.1,23
2025,8259,Cameron Dicker,K,LAC,174.0,4
2025,10892,Will Anderson,DL,HOU,174.0,2
2025,4960,Roquan Smith,LB,BAL,173.07,17
2025,5892,David Montgomery,RB,HOU,172.15,27
2025,5872,Deebo Samuel,WR,,171.78,24
2025,7526,Jaylen Waddle,WR,DEN,171.0,25
2025,11786,Cam Little,K,JAX,171.0,5
2025,8359,Marcus Jones,DB,NE,170.65,2
2025,5846,DK Metcalf,WR,PIT,170.5,26
2025,11792,Will Reichard,K,MIN,170.0,6
2025,8392,Nick Cross,DB,WAS,169.75,3
2025,4413,Eric Wilson,LB,MIN,169.75,18
2025,6794,Justin Jefferson,WR,MIN,169.3,27
2025,7525,DeVonta Smith,WR,PHI,168.6,28
2025,10898,Tuli Tuipulotu,DL,LAC,168.28,3
2025,8280,Nik Bonitto,LB,DEN,167.0,19
2025,11655,Tyrone Tracy,RB,NYG,166.58,28
2025,5894,Germaine Pratt,LB,,166.22,20
2025,6650,Chase McLaughlin,K,TB,166.0,7
2025,4968,Tremaine Edmunds,LB,NYG,165.25,21
2025,1192,Lavonte David,LB,,164.82,22
2025,11705,Tykee Smith,DB,TB,164.0,4
2025,12533,Jacory Croskey-Merritt,RB,WAS,163.4,29
2025,11685,Kamari Lassiter,DB,HOU,163.0,5
2025,6302,Kaden Elliss,LB,NO,162.65,23
2025,12617,Demetrius Knight,LB,CIN,162.47,24
2025,6217,Blake Cashman,LB,MIN,162.0,25
2025,7811,Talanoa Hufanga,DB,DEN,162.0,6
2025,1052,Demario Davis,LB,NYJ,161.75,26
2025,8676,Rashid Shaheed,WR,SEA,161.54,29
2025,6819,Michael Pittman,WR,PIT,160.9,30
2025,12534,Kyle Monangai,RB,CHI,160.8,30
2025,5346,Zaire Franklin,LB,GB,160.0,27
2025,1945,Chris Boswell,K,PIT,159.0,8
2025,8266,Quay Walker,LB,LV,158.25,28
2025,11603,AJ Barner,TE,SEA,158.1,14
2025,6923,Geno Stone,DB,BUF,157.43,7
2025,12474,Woody Marks,RB,HOU,156.8,31
2025,4098,Kareem Hunt,RB,,156.4,32
2025,10930,Riley Moss,DB,DEN,156.0,8
2025,3233,Kevin Byard,DB,NE,155.78,9
2025,10980,SirVocea Dennis,LB,TB,155.5,29
2025,12591,Xavier Watts,DB,ATL,154.93,10
2025,7659,Tre'von Moehrig,DB,CAR,154.9,11
2025,11635,Ladd McConkey,WR,LAC,154.72,31
2025,11675,Kool-Aid McKinstry,DB,NO,154.5,12
2025,11539,Jake Bates,K,DET,154.0,9
2025,10949,Chamarri Conner,DB,KC,152.53,13
2025,4118,Alex Anzalone,LB,TB,152.1,30
2025,8333,Alontae Taylor,DB,TEN,151.53,14
2025,11665,Jared Verse,DL,CLE,151.25,4
2025,7346,Christian Rozeboom,LB,TB,151.0,31
2025,12713,Andy Borregales,K,NE,151.0,10
2025,11586,Blake Corum,RB,LAR,150.94,33
2025,8104,Dee Alford,DB,BUF,150.37,15
2025,11017,Dee Winters,LB,DAL,150.35,32
2025,10927,Jordan Battle,DB,CIN,150.15,16
2025,4227,Harrison Butker,K,KC,150.0,11
2025,9754,Quentin Johnston,WR,LAC,149.8,32
2025,12597,Nick Emmanwori,DB,SEA,149.75,17
2025,11678,Cooper DeJean,DB,PHI,149.3,18
2025,11647,Kimani Vidal,RB,LAC,148.88,34
2025,8917,KaVontae Turpin,WR,DAL,148.86,33
2025,11687,Edgerrin Cooper,LB,GB,147.75,33
2025,4971,Derwin James,DB,LAC,147.7,19
2025,7113,Alex Highsmith,LB,PIT,147.25,34
2025,10914,Daiyan Henley,LB,LAC,146.95,35
2025,8339,Kyle Hamilton,DB,BAL,146.5,20
2025,6807,Patrick Queen,LB,PIT,146.5,36
2025,11727,Payton Wilson,LB,PIT,145.93,37
2025,12493,Oronde Gadsden,TE,LAC,145.5,15
2025,2617,Alex Singleton,LB,DEN,145.5,38
2025,4983,DJ Moore,WR,BUF,145.2,34
2025,6788,Xavier McKinney,DB,GB,144.5,21
2025,11470,Drake Thomas,LB,SEA,144.45,39
2025,11584,Bucky Irving,RB,TB,144.3,35
2025,12545,Tyler Shough,QB,NO,144.1,23
2025,10236,Dalton Kincaid,TE,BUF,143.7,16
2025,1479,Keenan Allen,WR,,143.6,35
2025,4070,T.J. Watt,LB,PIT,143.32,40
2025,7049,Jauan Jennings,WR,MIN,143.3,36
2025,6528,Joey Slye,K,TEN,143.0,12
2025,12711,Tyler Loop,K,BAL,143.0,12
2025,5017,Jessie Bates,DB,ATL,142.85,22
2025,11610,Malik Washington,WR,MIA,142.8,37
2025,7640,Micah Parsons,LB,GB,142.75,41
2025,5012,Mark Andrews,TE,BAL,142.7,17
2025,11627,Troy Franklin,WR,DEN,142.6,38
2025,5189,Eddy Pineiro,K,SF,142.0,14
2025,10213,Tre Tucker,WR,LV,140.98,39
2025,11669,Laiatu Latu,DL,IND,140.97,5
2025,8408,Jordan Mason,RB,MIN,140.9,36
2025,6768,Tua Tagovailoa,QB,ATL,140.5,24
2025,4081,Budda Baker,DB,ARI,140.28,23
2025,11682,Cole Bishop,DB,BUF,139.9,24
2025,8134,Khalil Shakir,WR,BUF,139.76,40
2025,7016,Jeremy Chinn,DB,LV,139.5,25
2025,6888,Antoine Winfield,DB,TB,139.12,26
2025,8395,Dane Belton,DB,NYJ,138.7,27
2025,1339,Zach Ertz,TE,,138.4,18
2025,7839,Evan McPherson,K,CIN,138.0,15
2025,3678,Wil Lutz,K,DEN,138.0,15
2025,12507,Omarion Hampton,RB,LAC,137.6,37
2025,8121,Romeo Doubs,WR,NE,137.16,41
2025,6183,Andrew Van Ginkel,LB,MIN,137.0,42
2025,10955,Chad Ryland,K,ARI,136.0,17
2025,11058,Blake Grupe,K,IND,136.0,17
2025,2020,Cairo Santos,K,CHI,136.0,17
2025,6065,Cody Barton,LB,TEN,135.62,43
2025,6141,Drue Tranquill,LB,KC,135.5,44
2025,11597,Theo Johnson,TE,NYG,135.3,19
2025,6865,Colby Parkinson,TE,LAR,135.0,20
2025,7527,Mac Jones,QB,SF,134.55,25
2025,11667,Dallas Turner,LB,MIN,134.5,45
2025,8111,Cade Otton,TE,TB,134.3,21
2025,8329,Devin Lloyd,LB,CAR,134.18,46
2025,6485,Azeez Al-Shaair,LB,HOU,134.0,47
2025,650,Nick Folk,K,ATL,134.0,20
2025,7922,Riley Patterson,K,MIA,134.0,20
2025,6806,J.K. Dobbins,RB,DEN,133.6,38
2025,9484,Tucker Kraft,TE,GB,133.1,22
2025,7715,Cam Bynum,DB,IND,133.05,28
2025,5947,Jakobi Meyers,WR,JAX,132.8,42
2025,8210,Chig Okonkwo,TE,WAS,132.4,23
2025,10905,Brian Branch,DB,DET,132.25,29
2025,8136,Rachaad White,RB,WAS,132.2,39
2025,6799,Grant Delpit,DB,CLE,132.12,30
2025,7594,Chuba Hubbard,RB,CAR,131.62,40
2025,6301,Nick Scott,DB,CAR,131.5,31
2025,19,Joe Flacco,QB,CIN,130.55,26
2025,11620,Rome Odunze,WR,CHI,129.7,43
2025,1373,Geno Smith,QB,NYJ,129.55,27
2025,8132,Tyler Allgeier,RB,ARI,129.4,41
2025,5726,Robert Spillane,LB,NE,128.75,48
2025,8286,Dax Hill,DB,CIN,128.5,32
2025,7069,Alohi Gilman,DB,KC,128.38,33
2025,11676,Mike Sainristil,DB,WAS,127.95,34
2025,11700,Dru Phillips,DB,NYG,127.4,35
2025,8323,Jaquan Brisker,DB,PIT,127.3,36
2025,8314,Jalen Pitre,DB,HOU,126.95,37
2025,6711,Jalen Thompson,DB,DAL,126.5,38
2025,5908,Amani Hooker,DB,TEN,126.5,38
2025,9480,Brenton Strange,TE,JAX,126.4,24
2025,6214,Quincy Williams,LB,CLE,125.75,49
2025,8269,Jordan Davis,DL,PHI,125.75,6
2025,12522,Cam Ward,QB,TEN,125.35,28
2025,9506,Sean Tucker,RB,TB,125.08,42
2025,10229,Rashee Rice,WR,KC,124.8,44
2025,9756,Jordan Addison,WR,MIN,124.6,45
2025,5893,C.J. Gardner-Johnson,DB,BUF,124.5,40
2025,7600,Pat Freiermuth,TE,PIT,124.5,25
2025,6130,Devin Singletary,RB,NYG,124.42,43
2025,10974,Antonio Johnson,DB,JAX,123.67,41
2025,4963,Minkah Fitzpatrick,DB,NYJ,123.67,41
2025,7591,Justin Fields,QB,KC,123.65,29
2025,12481,Cam Skattebo,RB,NYG,123.4,44
2025,11352,Ronnie Hickman,DB,CLE,123.28,43
2025,6770,Joe Burrow,QB,CIN,123.25,30
2025,5580,Frankie Luvu,LB,WAS,123.0,50
2025,7647,Pete Werner,LB,NO,122.5,51
2025,10940,Nick Herbig,LB,PIT,122.28,52
2025,11726,Kamren Kinchens,DB,LAR,122.15,44
2025,8167,Christian Watson,WR,GB,121.5,46
2025,12519,Luther Burden,WR,CHI,121.22,47
2025,12646,Barrett Carter,LB,CIN,120.9,53
2025,8838,Isaiah Pola-Mao,DB,LV,120.4,45
2025,10970,Henry To'oTo'o,LB,HOU,120.25,54
2025,12605,Jacob Parrish,DB,TB,119.58,46
2025,4195,Jake Elliott,K,PHI,119.0,22
2025,12585,James Pearce,DL,ATL,118.92,7
2025,4967,Bradley Chubb,LB,BUF,118.8,55
2025,5844,T.J. Hockenson,TE,MIN,118.8,26
2025,2307,Marcus Mariota,QB,WAS,118.35,31
2025,5030,Harold Landry,LB,NE,118.25,56
2025,10921,Yaya Diaby,DL,TB,118.0,8
2025,11739,Evan Williams,DB,GB,117.5,47
2025,4199,Aaron Jones,RB,MIN,117.1,45
2025,5839,Rashan Gary,LB,DAL,116.75,57
2025,9494,Marvin Mims,WR,DEN,116.4,48
2025,5792,Jeremy Reaves,DB,WAS,116.2,48
2025,11261,Andre Szmyt,K,CLE,116.0,23
2025,10859,Sam LaPorta,TE,DET,115.9,27
2025,7726,Derrick Barnes,LB,DET,115.58,58
2025,6416,Andrew Wingard,DB,ARI,115.47,49
2025,12639,Malachi Moore,DB,NYJ,115.33,50
2025,7765,Jonathon Cooper,DL,DEN,115.0,9
2025,11710,Calen Bullock,DB,HOU,115.0,51
2025,6860,Akeem Davis-Gaither,LB,IND,115.0,59
2025,1433,Brandon McManus,K,,115.0,24
2025,12619,Jonas Sanker,DB,NO,114.9,52
2025,12490,Bhayshul Tuten,RB,JAX,113.96,46
2025,11435,Emanuel Wilson,RB,SEA,112.82,47
2025,5848,Marquise Brown,WR,PHI,112.8,49
2025,11559,Michael Penix,QB,ATL,112.7,32
2025,11631,Brian Thomas,WR,JAX,112.3,50
2025,8406,Reed Blankenship,DB,HOU,112.0,53
2025,6901,Joshua Metellus,DB,MIN,111.75,54
2025,10891,Devon Witherspoon,DB,SEA,111.33,55
2025,5906,Dawson Knox,TE,BUF,111.1,28
2025,8385,George Karlaftis,DL,KC,111.03,10
2025,9504,Kayshon Boutte,WR,NE,110.8,51
2025,8261,Jack Jones,DB,SF,110.67,56
2025,8330,Quentin Lake,DB,LAR,110.5,57
2025,12961,Ryan Fitzgerald,K,CAR,110.0,25
2025,10903,Quan Martin,DB,WAS,110.0,58
2025,8476,DaRon Bland,DB,DAL,109.7,59
2025,7635,Jaelan Phillips,LB,CAR,109.6,60
2025,6800,K'Lavon Chaisson,LB,WAS,109.35,61
2025,1213,Harrison Smith,DB,,109.28,60
2025,8364,Trent McDuffie,DB,LAR,109.05,61
2025,10881,Christian Gonzalez,DB,NE,109.0,62
2025,12484,Jayden Higgins,WR,HOU,107.9,52
2025,9500,Josh Downs,WR,IND,107.52,53
2025,4066,Evan Engram,TE,DEN,107.4,29
2025,6911,Brandon Jones,DB,DEN,107.25,63
2025,5095,Daniel Carlson,K,,107.0,26
2025,8373,Jaylen Watson,DB,LAR,106.85,64
2025,11783,Ryan Flournoy,WR,DAL,106.4,54
2025,17,Matt Prater,K,,106.0,27
2025,11575,Ray Davis,RB,BUF,105.62,48
2025,7685,Brandon Stephens,DB,NYJ,105.5,65
2025,8698,Jake Tonges,TE,SF,105.4,30
2025,11233,Ty Okada,DB,SEA,105.25,66
2025,10894,DJ Turner,DB,CIN,104.35,67
2025,11628,Marvin Harrison,WR,ARI,104.2,55
2025,8293,Coby Bryant,DB,CHI,104.08,68
2025,11668,Byron Murphy,DL,SEA,104.0,11
2025,12567,Malaki Starks,DB,BAL,103.72,69
2025,11842,Tatum Bethune,LB,SF,103.0,62
2025,8294,Bryan Cook,DB,CIN,102.5,70
2025,10913,Joey Porter,DB,PIT,102.5,70
2025,10219,Chris Rodriguez,RB,JAX,102.4,49
2025,11566,Jayden Daniels,QB,WAS,102.4,33
2025,4233,Zane Gonzalez,K,MIA,102.0,28
2025,6039,Ty Johnson,RB,BUF,102.0,50
2025,8487,Christian Benford,DB,BUF,101.65,72
2025,5036,Justin Reid,DB,NO,101.47,73
2025,7626,Odafe Oweh,LB,WAS,101.25,63
2025,8275,Josh Jobe,DB,SEA,101.25,74
2025,12536,Jaylin Noel,WR,HOU,100.76,56
2025,10875,Myles Murphy,DL,CIN,100.75,12
2025,4191,Matt Milano,LB,,100.75,64
2025,8180,Jalen Nailor,WR,LV,100.5,57
2025,7677,Divine Deablo,LB,ATL,100.5,65
2025,12640,Teddye Buchanan,LB,BAL,100.25,66
2025,5970,Greg Dortch,WR,DET,100.24,58
2025,8308,Derek Stingley,DB,HOU,100.2,75
2025,8122,Zonovan Knight,RB,ARI,100.14,51
2025,12566,Jihaad Campbell,LB,PHI,100.0,67
2025,11674,Tyler Nubin,DB,NYG,99.17,76
2025,12574,Abdul Carter,DL,NYG,98.92,13
2025,11565,J.J. McCarthy,QB,MIN,98.3,34
2025,7782,Isaiah McDuffie,LB,GB,98.0,68
2025,8680,Jack Gibbens,LB,ARI,98.0,68
2025,8311,Terrel Bernard,LB,BUF,97.6,70
2025,6783,Jerry Jeudy,WR,CLE,96.8,59
2025,6291,Donovan Wilson,DB,,96.53,77
2025,11731,Malik Mustapha,DB,SF,96.5,78
2025,11686,Javon Bullard,DB,GB,96.5,78
2025,3369,Elandon Roberts,LB,,96.0,71
2025,12498,Mason Taylor,TE,NYJ,95.5,31
2025,4035,Alvin Kamara,RB,NO,95.5,52
2025,8384,Zyon McCollum,DB,TB,95.47,80
2025,5927,Terry McLaurin,WR,WAS,95.4,60
2025,6083,Matt Gay,K,LV,95.0,29
2025,12502,Gunnar Helm,TE,TEN,94.8,32
2025,5960,T.J. Edwards,LB,CHI,94.6,72
2025,8305,Montaric Brown,DB,JAX,94.5,81
2025,9508,Tyjae Spears,RB,TEN,94.4,53
2025,4988,Nick Chubb,RB,,94.2,54
2025,6811,Kenneth Murray,LB,,94.0,73
2025,8188,Tyquan Thornton,WR,KC,93.9,61
2025,12614,Shemar James,LB,DAL,93.75,74
2025,1686,Tony Jefferson,DB,LAC,93.62,82
2025,10936,Ji'Ayir Brown,DB,SF,93.6,83
2025,4078,Adoree' Jackson,DB,,93.53,84
2025,5061,Uchenna Nwosu,LB,SEA,93.5,75
2025,12499,Elic Ayomanor,WR,TEN,93.4,62
2025,2505,Darren Waller,TE,,93.4,33
2025,4147,Samaje Perine,RB,CIN,93.3,55
2025,1166,Kirk Cousins,QB,LV,93.05,35
2025,4177,Mack Hollins,WR,NE,92.9,63
2025,11608,Isaiah Williams,WR,NYJ,92.52,64
2025,12469,Dylan Sampson,RB,CLE,92.2,56
2025,8267,Nakobe Dean,LB,LV,92.0,76
2025,7819,Deommodore Lenoir,DB,SF,91.75,85
2025,11827,Jonah Laulu,DL,LV,91.5,14
2025,7607,Michael Carter,RB,TEN,90.98,57
2025,6872,Kyle Dugger,DB,CIN,90.33,86
2025,11724,Trevin Wallace,LB,CAR,90.0,77
2025,4039,Cooper Kupp,WR,SEA,89.9,65
2025,6855,Ashtyn Davis,DB,SF,89.53,87
2025,12654,Craig Woodson,DB,NE,89.5,88
2025,6977,Justin Strnad,LB,DEN,89.28,78
2025,3156,Joey Bosa,LB,,88.5,79
2025,11624,Xavier Worthy,WR,KC,87.8,66
2025,8205,Isiah Pacheco,RB,DET,87.7,58
2025,871,Von Miller,LB,,87.5,80
2025,8400,Travis Jones,DL,BAL,87.5,15
2025,10899,Gervon Dexter,DL,CHI,87.5,15
2025,4144,Jonnu Smith,TE,,87.3,34
2025,11725,Jarrian Jones,DB,JAX,86.83,89
2025,4033,David Njoku,TE,LAC,86.5,35
2025,11637,Keon Coleman,WR,BUF,86.42,67
2025,11697,Renardo Green,DB,SF,86.0,90
2025,11562,Spencer Rattler,QB,NO,85.9,36
2025,6131,Mack Wilson,LB,ARI,85.72,81
2025,8381,Cobie Durant,DB,DAL,85.5,91
2025,9501,DeMario Douglas,WR,NE,85.4,68
2025,11743,Justin Eboigbe,DL,LAC,85.0,17
2025,9482,Michael Mayer,TE,LV,84.8,36
2025,12568,Jalon Walker,DL,ATL,84.75,18
2025,12140,Omar Speights,LB,LAR,84.5,82
2025,11771,Chau Smith-Wade,DB,CAR,84.28,92
2025,8376,Alex Wright,DL,CLE,84.25,19
2025,2036,Khalil Mack,LB,LAC,83.75,83
2025,10889,Tyree Wilson,LB,NO,83.5,84
2025,10888,Jalen Carter,DL,PHI,83.5,20
2025,11779,Tarheeb Still,DB,LAC,83.44,93
2025,3268,Eric Murray,DB,JAX,83.3,94
2025,6826,Cole Kmet,TE,CHI,83.0,37
2025,12015,Harrison Mevis,K,LAR,83.0,30
2025,11699,Jer'Zhan Newton,DL,WAS,82.5,21
2025,12562,Nic Scourton,DL,CAR,82.5,21
2025,11760,Austin Booker,DL,CHI,82.25,23
2025,8154,Brian Robinson,RB,ATL,82.02,59
2025,8374,Riq Woolen,DB,PHI,81.75,95
2025,10878,Deonte Banks,DB,NYG,81.38,96
2025,6880,Logan Wilson,LB,,81.0,85
2025,7921,Christian Elliss,LB,NE,81.0,85
2025,4454,Kendrick Bourne,WR,ARI,80.9,69
2025,10218,Xavier Hutchinson,WR,HOU,80.8,70
2025,9511,Keaton Mitchell,RB,LAC,80.54,60
2025,7666,Jevon Holland,DB,NYG,79.86,97
2025,11625,Adonai Mitchell,WR,NYJ,79.7,71
2025,8146,Garrett Wilson,WR,NYJ,79.4,72
2025,11638,Ricky Pearsall,WR,SF,79.2,73
2025,11571,Isaiah Davis,RB,NYJ,78.32,61
2025,10937,Jake Moody,K,WAS,78.0,31
2025,11744,Dadrion Taylor-Demerson,DB,ARI,77.95,98
2025,4993,Mike Gesicki,TE,CIN,77.9,38
2025,9479,Darnell Washington,TE,PIT,77.8,39
2025,12485,Tez Johnson,WR,TB,77.8,74
2025,10935,Trenton Simpson,LB,BAL,77.75,87
2025,11650,Luke McCaffrey,WR,WAS,77.46,75
2025,8310,Cor'Dale Flott,DB,TEN,77.2,99
2025,12530,Travis Hunter,WR,JAX,77.1,76
2025,6149,Darius Slayton,WR,NYG,77.1,76
2025,11734,Tyrice Knight,LB,SEA,76.5,88
2025,5857,Noah Fant,TE,NO,76.4,40
2025,3271,Tyler Higbee,TE,LAR,75.6,41
2025,2216,Mike Evans,WR,SF,75.3,78
2025,8265,Travon Walker,LB,JAX,74.75,89
2025,12455,Brashard Smith,RB,KC,74.66,62
2025,2330,Shaq Thompson,LB,,74.5,90
2025,6941,Troy Dye,LB,LAC,74.5,90
2025,12142,Jaylen McCollough,DB,LAR,74.5,100
2025,1343,Jordan Poyer,DB,,74.0,101
2025,12648,Cody Simon,LB,ARI,73.75,92
2025,12565,Will Johnson,DB,ARI,73.5,102
2025,6003,Anthony Nelson,LB,TB,73.08,93
2025,8362,Leo Chenal,LB,WAS,73.0,94
2025,12571,Mike Green,DL,BAL,72.75,24
2025,8860,Tony Adams,DB,TEN,72.0,103
2025,7637,Zaven Collins,LB,ARI,71.83,95
2025,5158,Dennis Gardeck,LB,JAX,71.75,96
2025,8125,Calvin Austin,WR,NYG,71.64,79
2025,11766,Jarvis Brownlee,DB,NYJ,71.0,104
2025,11646,Jalen Coker,WR,CAR,70.6,80
2025,9225,Tank Bigsby,RB,PHI,70.58,63
2025,5041,Fred Warner,LB,SF,70.5,97
2025,10226,Andrei Iosivas,WR,CIN,70.4,81
2025,12573,Mason Graham,DL,CLE,70.25,25
2025,8494,James Houston,LB,DAL,69.75,98
